brand,model_year,milage,fuel_type,ext_col,int_col,accident,price,horsepower,displacement,cylinders,transmission_type,gears
25,2014,123000.0,3,8,0,0,0,306.0,3.5,6.0,0,6.0
8,2011,130000.0,3,2,0,0,0,264.0,3.0,6.0,0,6.0
36,2009,143346.0,3,0,0,0,0,152.0,2.0,4.0,2,5.0
24,2015,112465.0,3,9,6,1,0,240.0,2.0,4.0,0,6.0
37,2023,5121.0,2,3,0,1,1,284.0,3.5,6.0,0,1.0
3,2012,137273.0,3,9,6,1,0,211.0,2.0,4.0,0,8.0
42,2023,299.0,2,1,3,1,4,835.0,0.0,0.0,0,1.0
25,2018,70780.0,4,3,3,1,1,308.0,3.5,6.0,1,1.0
8,2018,55000.0,3,0,0,1,1,355.0,5.3,8.0,0,6.0
34,2017,23151.0,3,3,0,1,4,416.0,4.0,8.0,0,7.0
7,2013,152000.0,3,0,3,0,0,304.0,3.6,6.0,0,8.0
19,2020,23344.0,3,6,8,1,1,328.0,3.0,6.0,0,7.0
47,2016,87092.0,3,1,0,0,0,256.0,3.6,6.0,0,5.0
49,2004,90625.0,3,3,3,1,0,210.0,3.0,6.0,0,6.0
8,2021,44373.0,3,3,0,1,1,310.0,3.6,6.0,0,9.0
4,2021,26000.0,3,0,0,1,1,255.0,2.0,4.0,0,8.0
25,2021,39102.0,3,3,7,1,2,301.0,4.6,6.0,0,8.0
1,2019,39615.0,3,0,7,1,1,280.0,2.0,4.0,0,8.0
14,2019,58000.0,1,3,6,1,1,360.0,6.0,8.0,0,8.0
25,2013,148000.0,3,3,0,0,0,204.0,2.5,6.0,0,6.0
40,2011,104000.0,3,9,0,1,1,300.0,3.6,6.0,0,7.0
4,2013,46150.0,3,3,0,0,0,306.0,3.0,6.0,0,8.0
8,2022,18860.0,0,1,3,1,3,445.0,6.6,8.0,0,10.0
34,2017,28399.0,3,3,0,1,2,469.0,4.0,8.0,0,7.0
21,1998,136500.0,3,0,0,1,0,181.0,4.0,6.0,2,5.0
40,2005,95170.0,3,1,3,1,1,280.0,3.2,6.0,2,6.0
4,2006,95450.0,3,3,3,0,2,333.0,3.2,6.0,2,6.0
8,2022,7652.0,3,1,0,1,1,355.0,6.2,8.0,0,6.0
4,2011,169000.0,3,0,8,0,0,300.0,3.0,6.0,0,8.0
41,2022,16744.0,3,8,0,1,2,395.0,5.7,8.0,0,8.0
34,2020,1025.0,3,0,6,1,4,362.0,2.0,4.0,0,7.0
8,2004,152000.0,3,9,3,0,0,195.0,4.3,6.0,0,6.0
4,2020,46000.0,3,0,0,1,2,335.0,3.0,6.0,0,8.0
4,2022,8000.0,4,1,2,1,4,335.0,3.0,6.0,0,8.0
12,2016,14770.0,3,3,6,1,4,611.0,6.3,12.0,0,7.0
8,2016,84421.0,1,9,0,1,1,360.0,6.0,8.0,0,6.0
34,2022,4760.0,3,9,0,1,4,362.0,4.0,8.0,0,9.0
14,2021,44691.0,3,9,6,0,2,355.0,6.2,8.0,0,10.0
36,2022,11700.0,3,9,0,1,1,181.0,2.5,4.0,0,4.5
13,2019,2800.0,3,0,0,1,4,526.0,5.2,8.0,2,6.0
29,2010,58000.0,3,6,0,1,0,118.0,1.6,4.0,0,6.0
49,2009,142500.0,4,1,6,1,0,76.0,1.5,4.0,0,6.0
7,2007,191900.0,3,0,0,0,0,403.0,6.2,8.0,0,8.0
3,2016,63398.0,3,9,3,0,0,252.0,2.0,4.0,0,8.0
20,2012,38383.0,3,9,0,1,1,510.0,5.0,8.0,0,6.0
40,2022,1837.0,3,4,4,1,4,365.0,3.0,6.0,0,8.0
3,2011,90818.0,3,9,0,0,0,211.0,2.0,4.0,0,8.0
7,2018,32000.0,3,3,0,1,1,272.0,2.0,4.0,0,8.0
13,2019,94650.0,3,9,6,1,1,275.0,3.7,6.0,0,6.0
34,2014,49899.0,3,9,0,1,3,536.0,5.5,8.0,0,7.0
21,2011,55000.0,3,8,0,0,1,202.0,3.8,6.0,0,4.0
4,2015,23700.0,3,0,0,1,2,425.0,3.0,6.0,0,8.0
48,2018,46000.0,2,9,0,1,2,518.0,0.0,0.0,0,1.0
30,2020,12118.0,3,1,2,1,2,424.0,3.0,6.0,0,8.0
39,2001,64000.0,3,1,6,1,1,310.0,5.7,8.0,2,6.0
13,2022,22169.0,3,0,6,1,2,325.0,3.5,6.0,0,10.0
12,2020,1575.0,3,8,0,1,4,788.0,6.5,12.0,0,7.0
48,2021,46897.0,2,1,0,1,3,557.0,0.0,0.0,0,1.0
24,2022,3369.0,4,9,0,1,4,395.0,3.0,6.0,0,8.0
4,2011,135000.0,3,1,6,1,0,300.0,3.0,6.0,0,8.0
4,2015,125000.0,3,9,0,1,0,240.0,2.0,4.0,0,8.0
7,2017,134000.0,3,6,2,1,1,420.0,6.2,8.0,0,8.0
4,2014,143250.0,3,0,8,1,0,300.0,3.0,6.0,0,8.0
25,2017,82975.0,3,9,6,1,1,301.0,4.6,8.0,0,8.0
29,2016,91700.0,3,9,0,1,0,181.0,1.6,4.0,2,6.0
13,2018,72393.0,3,0,0,1,1,325.0,2.7,6.0,0,10.0
19,2016,71000.0,3,0,0,1,1,265.0,3.5,6.0,0,7.0
25,2012,160900.0,3,3,3,1,0,270.0,3.5,6.0,0,6.0
10,2020,40208.0,3,8,0,0,1,485.0,6.4,8.0,0,8.0
25,2017,77300.0,3,9,0,1,1,306.0,3.5,6.0,0,6.0
37,2017,16700.0,3,9,0,1,1,131.0,2.0,4.0,0,7.0
47,2013,112000.0,3,0,6,1,0,148.0,2.0,4.0,1,1.0
4,2016,55250.0,3,1,8,1,2,425.0,3.0,6.0,2,6.0
19,2020,69000.0,3,3,0,1,1,400.0,5.6,8.0,0,7.0
13,2016,40570.0,3,3,0,0,1,435.0,5.0,8.0,2,6.0
49,2020,46500.0,3,9,0,1,1,203.0,2.5,4.0,0,8.0
16,2000,26900.0,3,3,7,1,1,240.0,2.0,4.0,2,6.0
13,2023,12000.0,3,0,6,1,2,275.0,2.3,4.0,0,10.0
13,2022,30301.0,3,3,6,1,3,325.0,3.5,6.0,0,10.0
49,2023,600.0,4,5,0,1,4,437.0,3.4,6.0,0,10.0
38,2001,22300.0,3,1,3,1,1,253.0,3.5,6.0,0,4.0
1,2023,9275.0,3,9,0,1,2,280.0,2.0,4.0,0,8.0
8,2004,171750.0,1,9,6,0,0,295.0,5.3,8.0,0,4.0
36,2013,76500.0,3,0,0,1,1,291.0,2.0,4.0,2,5.0
34,2018,49000.0,3,1,2,0,2,385.0,3.0,6.0,0,9.0
3,2011,75000.0,3,9,2,0,3,525.0,5.2,10.0,0,8.0
13,2007,133300.0,3,3,3,1,0,153.0,2.3,4.0,0,4.0
4,2007,99700.0,3,0,0,1,0,260.0,3.0,6.0,0,6.0
8,2011,126700.0,3,9,6,0,0,312.0,3.6,6.0,0,6.0
4,2016,28000.0,3,0,7,1,1,320.0,3.0,6.0,2,6.0
34,2012,21300.0,3,3,7,0,1,382.0,5.5,8.0,0,7.0
7,2019,92000.0,3,0,0,1,2,420.0,6.2,8.0,0,8.0
25,2015,25756.0,3,0,0,1,2,467.0,5.0,8.0,0,8.0
22,2021,24534.0,3,9,0,1,1,147.0,2.0,4.0,1,1.0
24,2018,58100.0,3,8,0,1,2,518.0,5.0,8.0,0,8.0
37,2017,20220.0,3,9,3,1,1,390.0,5.6,8.0,0,7.0
16,2019,40069.0,3,9,0,0,1,252.0,2.0,4.0,0,6.0
47,2017,60930.0,3,1,0,1,1,268.0,2.0,4.0,2,6.0
3,2019,7300.0,3,9,3,1,1,188.0,2.0,4.0,0,7.0
8,2012,56000.0,1,8,0,0,0,320.0,5.3,8.0,0,6.0
34,2014,136000.0,3,3,0,0,0,208.0,2.0,4.0,0,7.0
4,2020,31100.0,3,1,8,1,1,228.0,2.0,4.0,0,8.0
30,2012,12100.0,3,1,6,1,1,440.0,4.7,8.0,0,8.0
13,2021,51902.0,3,8,6,1,2,325.0,3.5,6.0,0,10.0
3,2007,93000.0,3,0,0,0,0,340.0,4.2,8.0,2,6.0
24,2016,99915.0,3,1,8,0,1,340.0,3.0,6.0,0,8.0
13,2022,7661.0,2,9,0,1,2,325.0,3.5,6.0,0,1.0
8,2007,177000.0,1,6,6,0,0,320.0,5.3,8.0,0,4.0
37,2008,100900.0,3,0,3,1,0,261.0,4.0,6.0,0,7.0
19,2017,107380.0,3,0,3,0,0,300.0,3.0,6.0,0,7.0
13,2021,32957.0,3,9,0,1,3,325.0,3.5,6.0,0,10.0
0,2016,45000.0,3,3,1,1,0,206.0,2.4,4.0,0,8.0
37,2013,67000.0,3,1,3,1,0,261.0,4.0,6.0,0,5.0
8,2021,12600.0,3,3,0,1,2,455.0,6.2,8.0,2,6.0
40,2018,24882.0,3,9,0,1,2,330.0,3.0,6.0,0,7.0
0,2020,6900.0,3,8,0,1,2,290.0,3.5,6.0,0,9.0
22,2019,66075.0,3,3,0,1,1,199.5,3.3,6.0,0,8.0
18,2021,68050.0,3,0,0,1,1,291.0,3.8,6.0,0,8.0
13,2017,128000.0,0,3,0,1,2,440.0,6.7,8.0,0,6.0
4,2021,9472.0,3,9,1,1,2,255.0,2.0,4.0,0,8.0
36,2009,185963.0,3,5,3,0,0,168.0,2.4,4.0,1,1.0
37,2019,52000.0,3,0,3,0,0,131.0,2.0,4.0,1,1.0
6,2015,68653.0,3,1,0,0,0,288.0,3.6,6.0,0,6.0
25,2004,151896.0,3,3,3,1,0,230.0,3.3,6.0,0,8.0
25,2019,43671.0,4,6,7,1,2,301.0,3.5,6.0,1,1.0
22,2013,134207.0,3,0,6,0,0,156.0,2.0,4.0,0,8.0
14,2020,26470.0,3,9,0,1,1,355.0,1.5,4.0,0,9.0
40,2018,82300.0,3,0,0,1,1,252.0,2.0,4.0,0,7.0
25,2015,124000.0,3,1,1,1,1,306.0,3.5,6.0,0,8.0
3,2020,23823.0,3,8,0,1,2,333.0,3.0,6.0,0,8.0
14,2002,222600.0,3,3,6,1,0,275.0,4.8,8.0,0,4.0
23,2021,9500.0,3,9,0,1,4,641.0,4.0,8.0,0,7.0
19,2014,154247.0,3,0,0,0,0,265.0,3.5,6.0,0,7.0
8,2008,128000.0,3,6,0,1,1,353.0,6.0,8.0,0,6.0
30,2008,70000.0,3,1,2,0,0,405.0,4.2,8.0,0,8.0
4,2016,52375.0,3,9,2,0,2,567.0,4.4,8.0,0,8.0
9,2016,100574.0,3,0,0,0,0,300.0,3.6,6.0,0,8.0
9,2014,85000.0,3,9,6,0,0,292.0,3.6,6.0,0,8.0
0,2023,3959.0,3,9,0,1,2,279.5,2.0,6.0,0,8.0
8,2021,10400.0,3,3,0,1,3,490.0,6.2,8.0,0,8.0
8,2019,19200.0,3,5,0,1,2,455.0,6.2,8.0,2,6.0
34,2013,81000.0,3,3,6,0,0,302.0,3.5,6.0,0,7.0
13,2022,17451.0,3,9,1,1,3,325.0,3.5,6.0,0,10.0
37,2011,165000.0,3,0,6,1,0,122.0,1.8,4.0,0,7.0
4,2024,124.0,3,4,0,1,4,543.0,3.0,6.0,0,8.0
18,2013,117500.0,3,3,3,0,0,138.0,1.6,4.0,0,6.0
34,2018,72500.0,3,0,0,1,2,362.0,3.0,6.0,0,7.0
40,2023,265.0,3,0,3,1,4,365.0,4.0,6.0,2,6.0
34,2020,21214.0,3,0,0,1,4,362.0,4.0,8.0,0,9.0
3,2014,55564.0,0,0,0,0,1,240.0,3.0,6.0,0,8.0
7,2023,1090.0,2,3,3,1,3,500.0,0.0,0.0,0,8.0
51,2019,43500.0,3,3,0,1,1,250.0,2.0,4.0,0,8.0
34,2019,35000.0,4,0,0,1,4,429.0,3.0,6.0,0,7.0
14,2017,92031.0,3,9,6,0,1,355.0,5.3,8.0,0,8.0
25,2016,128032.0,3,3,0,1,0,311.0,3.5,6.0,0,8.0
20,2018,18800.0,3,9,8,1,1,247.0,2.0,4.0,0,8.0
4,2023,2900.0,3,4,3,1,4,617.0,4.4,8.0,0,8.0
16,2017,91600.0,3,0,0,1,1,280.0,3.5,6.0,0,6.0
49,2019,91843.0,3,1,0,0,1,270.0,4.0,6.0,0,5.0
10,2017,73350.0,3,3,7,1,1,485.0,6.4,8.0,0,8.0
34,2022,11875.0,3,0,0,1,2,362.0,2.0,8.0,0,7.0
48,2018,47000.0,2,0,0,1,2,518.0,0.0,0.0,0,1.0
19,2017,67000.0,3,0,0,1,1,300.0,3.0,6.0,0,7.0
4,2016,117660.0,3,9,0,0,0,320.0,3.0,6.0,0,8.0
39,2001,71448.0,3,3,0,1,0,200.0,3.8,6.0,0,4.0
37,2015,86000.0,3,3,3,1,1,317.0,5.6,8.0,0,7.0
25,2020,15324.0,3,0,0,0,1,301.0,3.5,6.0,0,8.0
4,2013,29400.0,3,9,6,1,1,320.0,3.0,6.0,2,6.0
25,2017,68871.0,3,3,7,1,1,255.0,3.5,6.0,0,6.0
40,2012,126000.0,3,3,3,1,0,400.0,4.8,8.0,0,7.0
39,2007,25718.0,3,10,0,1,0,260.0,2.0,4.0,2,5.5
40,2015,67210.0,3,1,6,0,2,520.0,4.8,8.0,0,7.0
4,2018,27214.0,3,0,0,0,2,300.0,3.0,6.0,0,8.0
13,2019,42728.0,3,0,2,1,2,450.0,3.5,6.0,0,8.0
29,2010,97395.0,3,10,0,1,0,172.0,1.6,4.0,2,6.0
32,2015,91700.0,3,8,0,1,0,155.0,2.0,4.0,0,6.0
36,2011,94500.0,3,9,0,1,1,291.0,2.0,4.0,0,4.5
8,2014,196300.0,1,0,0,1,0,320.0,5.3,8.0,0,6.0
7,2015,54259.0,3,3,0,1,0,400.0,3.6,6.0,0,8.0
0,2021,36267.0,3,9,6,1,1,279.5,2.0,6.0,0,8.0
24,2015,175000.0,3,0,0,1,0,340.0,3.0,6.0,0,8.0
8,2015,159000.0,3,9,6,0,1,355.0,5.3,8.0,0,6.0
8,2016,74000.0,3,0,0,1,1,455.0,6.2,8.0,0,8.0
8,2011,82963.0,4,9,0,1,1,332.0,6.0,8.0,0,4.0
7,2019,54323.0,3,8,6,1,1,400.0,3.6,8.0,0,8.0
37,2019,59980.0,3,3,0,1,1,390.0,5.6,8.0,0,7.0
3,2022,10120.0,4,1,3,1,1,333.0,2.0,6.0,0,8.0
4,2017,25000.0,3,9,7,0,3,567.0,4.4,8.0,0,8.0
4,2012,126000.0,3,0,0,0,0,326.0,3.0,6.0,0,8.0
49,2020,37428.0,3,9,0,1,3,381.0,5.7,8.0,0,6.0
50,2014,99499.0,3,0,0,0,0,210.0,2.0,4.0,0,6.5
16,2012,90742.0,3,3,3,1,0,192.0,2.4,4.0,0,6.0
24,2014,125000.0,1,9,2,0,1,510.0,5.0,8.0,0,8.0
18,2018,71669.0,3,1,0,1,0,240.0,2.0,4.0,0,7.0
7,2019,44692.0,3,3,6,1,1,400.0,3.6,6.0,0,8.0
20,2018,16002.0,3,0,7,1,3,550.0,5.0,8.0,0,8.0
49,2014,86000.0,3,1,0,1,2,260.0,4.0,6.0,0,5.0
49,2019,56000.0,3,1,0,1,2,381.0,5.7,8.0,0,6.0
41,2017,41789.0,3,4,0,0,2,395.0,5.7,8.0,0,8.0
13,2014,60109.0,1,3,0,1,0,160.0,2.0,4.0,0,6.0
34,2020,48000.0,3,0,0,1,2,255.0,2.0,4.0,0,7.0
0,2008,122000.0,3,3,6,1,0,286.0,3.5,6.0,0,8.0
24,2012,102800.0,3,6,2,1,0,385.0,5.0,8.0,0,8.0
32,2019,69771.0,3,0,7,1,1,227.0,2.5,4.0,0,6.0
0,2023,2118.0,3,8,0,1,2,279.5,2.0,6.0,0,8.0
13,2021,28260.0,3,1,1,1,3,450.0,3.5,6.0,0,10.0
16,2020,6025.0,3,3,3,1,1,205.0,1.5,4.0,2,6.0
18,2018,32697.0,3,3,3,0,0,147.0,2.0,4.0,0,6.0
13,2001,239000.0,3,9,6,1,0,310.0,6.8,10.0,0,8.0
20,2017,34150.0,3,0,0,1,2,380.0,3.0,6.0,0,8.0
16,2022,9642.0,3,8,0,1,1,205.0,3.5,6.0,0,9.0
39,2006,100545.0,3,3,0,1,0,201.0,3.5,6.0,0,4.0
34,2021,11111.0,3,3,0,1,1,362.0,2.0,8.0,0,7.0
49,2007,162000.0,3,0,0,1,1,239.0,4.0,6.0,0,5.0
6,2020,87555.0,3,1,6,0,1,275.0,3.6,6.0,0,9.0
8,2015,102200.0,3,3,0,1,1,355.0,5.3,8.0,0,6.0
5,2013,18950.0,3,9,0,1,3,500.0,4.0,8.0,0,8.0
34,2015,16000.0,3,9,7,0,1,302.0,3.5,6.0,0,7.0
7,2022,19250.0,3,0,0,1,4,420.0,6.2,8.0,0,10.0
4,2015,65000.0,3,3,0,1,1,300.0,3.0,6.0,0,8.0
29,2007,110022.0,3,3,0,1,0,172.0,1.6,4.0,2,6.0
5,2012,79089.0,1,9,6,1,2,567.0,6.0,12.0,0,8.0
25,2023,2533.0,3,0,0,1,3,301.0,4.6,8.0,0,8.0
3,2014,96273.0,3,3,0,0,0,280.0,3.0,6.0,0,8.0
7,2020,22187.0,3,3,6,0,2,400.0,3.6,6.0,0,10.0
14,2009,137000.0,3,8,6,1,0,295.0,4.8,8.0,0,8.0
37,2009,60747.0,3,9,6,0,3,480.0,3.8,6.0,0,6.0
10,2007,36500.0,3,1,3,1,0,210.0,3.7,6.0,0,8.0
13,2021,19590.0,3,1,3,1,2,315.0,2.7,6.0,0,10.0
37,2015,16850.0,3,9,0,1,4,545.0,3.8,6.0,0,7.0
8,2012,194000.0,3,3,8,0,0,138.0,1.4,4.0,0,6.0
25,2020,48210.0,3,3,7,0,2,301.0,4.6,8.0,0,6.0
4,2018,81500.0,3,9,8,1,2,445.0,4.4,8.0,0,8.0
4,2015,58664.0,3,1,3,0,1,300.0,3.0,6.0,0,8.0
36,2004,145000.0,3,3,0,1,0,215.0,3.8,6.0,0,4.5
25,2018,15055.0,3,9,0,1,2,416.0,3.5,6.0,0,8.0
48,2015,67647.0,2,1,6,1,1,422.0,0.0,0.0,0,1.0
25,2021,915.0,3,1,8,1,4,471.0,5.0,8.0,0,10.0
32,2003,46873.0,3,3,1,1,0,142.0,1.8,4.0,2,5.0
7,2021,53169.0,3,0,0,1,4,420.0,6.2,8.0,0,8.0
25,2022,35700.0,3,3,3,0,2,301.0,4.6,8.0,0,8.0
37,2014,112600.0,3,0,0,0,0,260.0,3.5,6.0,1,1.0
14,2015,112552.0,3,0,0,0,1,355.0,5.3,8.0,0,6.0
4,2003,127273.0,3,3,0,1,0,333.0,3.2,6.0,2,6.0
25,2007,189887.0,3,9,6,0,0,204.0,2.5,6.0,0,8.0
4,2012,76465.0,3,9,6,0,1,315.0,3.0,6.0,0,8.0
36,2007,136400.0,3,8,3,0,0,260.0,3.8,6.0,0,5.0
13,2004,79635.0,3,3,0,1,0,280.0,3.9,8.0,0,8.0
48,2022,4665.0,2,3,0,1,2,455.0,0.0,0.0,0,1.0
6,2011,170000.0,3,6,6,0,0,288.0,3.6,6.0,0,6.0
13,2018,67650.0,3,1,3,1,1,375.0,3.5,6.0,0,8.0
25,2016,119850.0,3,9,6,1,0,268.0,3.5,6.0,0,8.0
0,2008,116500.0,3,8,0,1,0,286.0,3.5,6.0,2,6.0
13,2010,169802.0,3,9,3,1,0,325.0,2.0,4.0,0,4.0
4,2021,36905.0,3,1,6,1,2,382.0,3.0,6.0,0,8.0
21,2022,8400.0,3,0,0,0,2,285.0,3.6,6.0,0,8.0
17,2003,149961.0,3,6,6,0,0,316.0,6.0,8.0,0,4.0
34,2014,84500.0,3,9,0,1,2,451.0,6.2,8.0,0,7.0
23,2016,3254.0,3,6,6,1,4,571.0,6.5,12.0,0,7.0
34,2016,96000.0,3,1,2,1,3,416.0,4.0,8.0,0,7.0
37,2009,88000.0,3,9,8,0,2,480.0,3.8,6.0,0,7.0
3,2011,35322.0,3,0,7,1,4,333.0,4.2,8.0,2,6.0
0,2020,32500.0,3,9,7,1,1,206.0,2.4,4.0,0,8.0
3,2016,71280.0,3,3,0,1,1,333.0,3.0,6.0,0,8.0
40,2011,37200.0,3,0,6,1,1,300.0,3.6,6.0,0,7.0
30,2006,54082.0,3,1,6,1,0,390.0,4.2,8.0,0,8.0
51,2022,7800.0,5,0,6,1,3,455.0,2.0,4.0,0,8.0
21,2016,86250.0,3,9,0,1,1,285.0,3.6,6.0,0,5.0
4,2016,75479.0,3,3,0,1,1,445.0,4.4,8.0,0,8.0
4,2017,24650.0,3,3,0,1,2,445.0,4.4,8.0,0,8.0
50,2013,102750.0,3,0,0,1,0,256.0,2.0,4.0,2,6.0
1,2018,50000.0,3,2,2,1,1,280.0,2.0,4.0,0,8.0
4,2017,72700.0,3,3,0,1,1,300.0,3.0,6.0,0,8.0
4,2018,54293.0,3,0,6,0,2,567.0,4.4,8.0,0,8.0
25,2018,16000.0,3,1,2,0,1,260.0,3.5,6.0,0,6.0
23,2006,19500.0,3,4,9,1,4,493.0,5.0,10.0,0,6.0
4,2014,71000.0,3,9,0,0,0,240.0,2.0,4.0,0,8.0
4,2019,60000.0,3,9,6,1,1,335.0,3.0,6.0,0,8.0
40,1998,75539.0,3,1,6,1,0,201.0,2.5,6.0,2,5.0
1,2017,36000.0,3,9,7,1,1,280.0,2.0,4.0,0,8.0
34,2019,76422.0,3,0,0,1,1,362.0,2.0,8.0,0,7.0
37,2016,42600.0,3,8,0,0,1,350.0,3.7,6.0,0,7.0
42,2023,211.0,2,1,0,1,4,835.0,0.0,0.0,0,1.0
8,2017,98888.0,3,9,0,0,1,355.0,6.0,8.0,0,6.0
13,2019,64532.0,4,3,3,0,0,188.0,2.0,4.0,0,8.0
4,2011,75500.0,3,9,0,1,0,300.0,3.0,6.0,0,8.0
6,2019,32000.0,3,0,6,1,1,197.0,2.5,4.0,0,6.0
6,2019,47839.0,3,9,6,1,1,275.0,2.5,4.0,0,6.0
40,2013,98413.0,3,4,0,0,1,420.0,4.8,8.0,0,7.0
3,2022,9628.0,3,9,0,1,3,444.0,2.9,6.0,0,8.0
20,1999,15000.0,3,4,6,1,0,290.0,4.0,8.0,0,5.0
3,2021,6397.0,3,3,7,1,4,333.0,5.2,10.0,0,7.0
16,2022,22564.0,3,9,0,1,2,205.0,3.5,4.0,0,6.0
25,2015,110000.0,3,9,0,1,1,270.0,3.5,6.0,0,8.0
34,2022,105.0,0,0,5,1,4,161.0,2.0,4.0,0,7.0
49,2004,186117.0,3,0,6,1,0,245.0,4.0,6.0,0,6.0
21,2002,103500.0,3,10,3,1,0,190.0,4.0,6.0,2,5.0
7,2019,8074.0,3,3,0,1,3,400.0,4.2,8.0,0,10.0
4,2011,43000.0,3,0,0,1,2,414.0,4.0,8.0,2,6.0
4,2015,70700.0,3,1,0,0,1,445.0,4.4,8.0,0,8.0
8,2022,42479.0,3,0,0,1,1,355.0,1.3,3.0,0,9.0
13,2000,205000.0,3,0,3,0,0,310.0,6.8,10.0,0,8.0
3,2019,22300.0,3,1,3,1,1,349.0,3.0,6.0,0,8.0
13,2017,104000.0,3,0,0,0,0,365.0,3.5,6.0,0,8.0
13,2022,13865.0,3,0,6,1,1,325.0,1.5,3.0,0,8.0
4,2022,15882.0,3,8,3,1,4,503.0,3.0,6.0,0,8.0
24,2022,12209.0,3,0,0,1,4,380.0,5.0,8.0,0,8.0
34,2021,10483.0,3,3,7,1,3,362.0,3.0,8.0,0,7.0
37,2017,31150.0,3,5,0,1,4,565.0,3.8,6.0,0,7.0
9,2015,44000.0,1,9,0,0,0,295.0,3.6,6.0,0,8.0
17,2003,109000.0,3,6,6,1,0,316.0,6.0,8.0,0,4.0
4,2020,31350.0,3,3,5,1,3,425.0,3.0,6.0,0,8.0
3,2021,30000.0,4,0,0,1,3,335.0,3.0,6.0,0,8.0
24,2012,66500.0,3,3,0,1,0,385.0,5.0,8.0,0,8.0
37,2012,96600.0,3,6,0,0,0,261.0,4.0,6.0,0,7.0
49,2015,198000.0,3,9,3,1,0,270.0,3.5,6.0,0,6.0
3,2013,91877.0,3,0,7,0,1,333.0,3.0,6.0,0,8.0
13,2018,45578.0,3,9,6,1,2,375.0,3.5,6.0,0,10.0
4,2015,54000.0,3,0,7,0,0,240.0,2.0,4.0,2,6.0
24,2020,52000.0,4,3,0,1,2,395.0,3.0,6.0,0,8.0
34,2020,23044.0,4,4,2,1,3,362.0,3.0,8.0,0,7.0
40,2008,132500.0,3,0,0,1,1,325.0,3.6,6.0,2,6.0
10,2006,256000.0,3,0,3,1,0,345.0,4.7,8.0,0,8.0
34,2009,31370.0,3,9,2,1,3,518.0,6.3,8.0,0,7.0
9,2008,67303.0,3,1,1,1,0,173.0,2.4,4.0,0,8.0
8,2021,12000.0,3,1,0,0,4,490.0,6.2,8.0,0,6.0
13,2023,16500.0,3,1,3,1,2,275.0,2.3,4.0,0,8.0
49,2018,28800.0,3,6,0,1,2,268.0,3.5,6.0,2,6.0
41,2019,88000.0,3,9,0,0,1,280.0,3.6,6.0,0,6.0
13,2018,18515.0,3,9,0,0,3,526.0,5.2,8.0,2,6.0
48,2018,92813.0,2,8,0,1,1,271.0,0.0,0.0,0,1.0
24,2023,2100.0,3,3,6,1,4,523.0,4.4,8.0,0,8.0
51,2019,58600.0,3,9,8,0,1,330.0,2.0,4.0,0,8.0
25,2015,74500.0,3,9,7,1,1,386.0,4.6,8.0,0,8.0
48,2018,33500.0,2,3,0,1,2,518.0,0.0,0.0,0,1.0
7,2023,222.0,3,9,0,1,3,310.0,3.6,6.0,0,8.0
8,2007,75124.0,1,8,3,1,0,310.0,5.3,8.0,0,6.0
8,2013,15500.0,3,9,1,1,2,430.0,6.2,8.0,0,6.0
3,2020,34300.0,4,3,2,1,2,335.0,3.0,6.0,0,8.0
16,2019,82000.0,3,3,0,1,1,280.0,3.5,6.0,0,10.0
0,2023,3389.0,3,9,0,1,1,279.5,2.0,6.0,0,8.0
40,2023,10000.0,3,3,0,1,4,453.0,4.0,8.0,0,8.0
7,2005,96000.0,3,6,2,0,0,260.0,3.6,6.0,0,8.0
10,2021,7751.0,3,0,0,1,2,370.0,5.7,8.0,0,8.0
3,2017,66250.0,3,3,3,0,2,605.0,4.0,8.0,0,8.0
25,2012,109000.0,4,9,0,0,0,134.0,1.8,4.0,0,8.0
18,2015,60000.0,3,0,0,1,0,348.0,3.8,6.0,0,7.0
48,2020,14700.0,2,3,0,1,3,778.0,0.0,0.0,0,1.0
34,2022,9006.0,3,0,0,1,2,255.0,2.0,4.0,0,9.0
49,2022,13400.0,3,3,0,1,1,228.0,2.4,4.0,0,6.0
40,2020,28570.0,3,9,0,1,2,365.0,3.0,6.0,0,7.0
10,2018,78000.0,3,9,0,0,2,475.0,6.4,8.0,0,8.0
25,2013,134000.0,3,3,0,0,1,383.0,5.7,8.0,0,8.0
22,2013,104994.0,4,0,6,1,0,199.0,2.4,4.0,0,6.0
5,2016,31500.0,3,0,6,1,4,521.0,4.0,8.0,0,8.0
1,2020,30000.0,3,0,6,1,1,280.0,2.0,4.0,0,8.0
25,2023,490.0,3,0,0,1,4,409.0,3.4,6.0,0,8.0
40,2020,18000.0,2,3,0,1,4,616.0,0.0,0.0,0,7.0
49,2017,67000.0,1,3,3,1,1,381.0,5.7,8.0,0,6.0
22,2021,8263.0,3,3,8,1,1,180.0,1.6,4.0,0,8.0
41,2021,35003.0,3,9,0,1,2,395.0,5.7,8.0,0,8.0
8,2008,80000.0,3,8,6,1,1,430.0,6.2,8.0,0,6.0
8,2022,6200.0,3,2,0,1,4,490.0,6.2,8.0,0,6.0
20,2014,74595.0,3,4,0,0,1,495.0,5.0,8.0,0,8.0
3,2013,87066.0,3,3,0,1,1,310.0,3.0,6.0,0,8.0
3,2019,38360.0,3,0,0,1,2,333.0,3.0,6.0,0,8.0
22,2020,38000.0,3,4,6,1,2,291.0,3.8,6.0,0,8.0
