Make,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Horsepower,HP RPM,Torque,Torque RPM
7,0,2015,46735.218,5,0,45,14,0,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
8,0,2019,28566.0,0,1,0,13,0,2,1.086,1,3610.0,1645.0,1560.0,5.0,60.0,58.0,5500.0,84.0,4500
18,0,2016,42799.941,2,1,27,12,0,2,1.248,1,3995.0,1745.0,1500.0,5.0,37.0,74.0,4000.0,190.0,2000
8,0,2018,49555.8,2,1,33,7,0,2,1.582,1,4375.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
30,0,2013,32913.0,5,1,42,12,1,2,1.198,1,3970.0,1682.0,1453.0,5.0,45.0,74.0,5400.0,110.0,3750
17,1,2018,36639.0,2,1,54,14,0,2,2.179,2,4456.0,1820.0,1995.0,7.0,60.0,120.0,4000.0,280.0,1800
10,4,2017,18630.0,2,0,56,14,0,2,2.993,2,5255.0,2105.0,1460.0,5.0,77.0,225.0,4000.0,689.0,1800
18,0,2021,36018.0,5,1,71,14,0,2,1.197,1,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,115.0,4000
20,3,2014,58374.0,2,0,45,14,0,2,2.997,0,4804.0,2141.0,1796.0,5.0,70.0,254.0,3600.0,619.0,1600
18,0,2017,27945.0,0,1,56,13,0,2,0.796,1,3395.0,1490.0,1475.0,5.0,35.0,48.0,6000.0,69.0,3500
29,4,2018,38596.392,2,0,45,13,0,2,2.755,0,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,450.0,1600
8,1,2019,17388.0,5,0,11,2,0,2,0.998,1,3995.0,1770.0,1605.0,5.0,45.0,118.0,6000.0,172.0,1500
8,0,2019,9315.0,5,0,10,13,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
7,0,2014,33291.81,5,1,24,14,1,2,1.198,1,3990.0,1680.0,1505.0,5.0,35.0,87.0,6000.0,109.0,4500
22,0,2014,46575.0,2,1,15,14,0,2,1.461,1,4331.0,1822.0,1671.0,5.0,50.0,84.0,3750.0,200.0,1900
18,1,2022,9936.0,5,1,15,7,0,2,1.462,1,4445.0,1775.0,1700.0,6.0,45.0,103.0,6000.0,138.0,4400
0,1,2015,37260.0,2,0,15,1,0,2,1.968,1,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,320.0,1750
20,1,2014,27945.0,2,0,59,14,0,2,2.1430000000000002,2,4596.0,1770.0,1447.0,5.0,66.0,170.0,4200.0,400.0,2800
29,3,2017,74520.0,2,0,20,14,0,2,2.755,0,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,450.0,1600
8,0,2009,35024.4,5,1,31,13,2,2,1.086,1,3565.0,1525.0,1590.0,5.0,35.0,62.0,5500.0,96.0,3000
8,1,2017,43470.0,2,0,6,14,0,2,1.582,1,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900
29,2,2016,51274.106999999996,2,1,6,14,0,2,2.3930000000000002,2,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,343.0,1400
0,4,2015,19872.0,2,0,27,2,0,2,2.967,0,5265.0,1949.0,1471.0,4.0,90.0,247.0,4000.0,580.0,1750
7,0,2015,42379.524,2,1,28,13,1,2,1.498,1,3955.0,1694.0,1544.0,5.0,40.0,98.0,3600.0,200.0,1750
0,3,2014,15525.0,2,0,11,4,1,2,2.967,0,5089.0,1983.0,1737.0,6.0,100.0,241.0,3800.0,550.0,1750
8,0,2018,21114.0,5,1,27,12,0,2,0.8140000000000001,1,3495.0,1550.0,1500.0,5.0,32.0,55.0,5500.0,75.0,4000
0,3,2017,22356.0,2,0,15,2,0,2,1.968,0,4385.0,1831.0,1608.0,5.0,64.0,184.0,3500.0,380.0,1750
7,1,2019,22356.0,5,1,56,3,0,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
18,0,2014,42231.105,5,1,59,14,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,85.0,6000.0,114.0,4000
6,1,2018,46448.937,2,1,68,14,0,2,1.498,1,3998.0,1765.0,1647.0,5.0,52.0,99.0,3750.0,205.0,1750
13,4,2021,7452.0,2,0,27,14,0,2,1.999,0,4360.0,2120.0,1635.0,5.0,57.0,177.0,4000.0,430.0,1750
8,0,2019,19251.0,5,1,32,14,0,2,1.197,1,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000
3,0,2020,4669.92,5,1,6,12,0,2,0.999,1,3429.0,1560.0,1541.0,5.0,28.0,67.0,5500.0,91.0,4250
8,0,2015,36066.438,5,1,47,13,1,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
30,0,2014,49109.301,2,1,15,7,0,2,1.598,1,4384.0,1699.0,1466.0,5.0,55.0,103.0,4400.0,250.0,1500
20,4,2018,17388.0,2,0,15,14,0,2,2.987,0,4819.0,2141.0,1796.0,5.0,93.0,255.0,3400.0,620.0,1600
20,4,2017,44712.0,2,0,20,14,0,2,2.1430000000000002,0,4656.0,1890.0,1639.0,5.0,66.0,168.0,3000.0,400.0,1400
8,2,2022,14283.0,5,0,15,14,0,2,1.353,1,4300.0,1790.0,1635.0,5.0,50.0,138.0,6000.0,242.0,1500
8,0,2015,7220.988,5,1,36,1,0,2,1.197,1,3995.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
6,0,2017,50501.583,2,1,27,13,0,2,1.498,1,3998.0,1765.0,1647.0,5.0,52.0,99.0,3750.0,205.0,1750
18,0,2016,31050.0,2,1,44,7,0,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
29,2,2016,90045.0,2,1,39,14,0,2,2.3930000000000002,2,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,343.0,1400
0,2,2017,29808.0,5,0,15,14,0,2,1.798,1,4456.0,1796.0,1416.0,5.0,50.0,178.0,5100.0,250.0,1250
18,0,2017,49680.0,2,1,32,15,0,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
18,0,2011,17706.573,5,1,1,10,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,85.0,6000.0,114.0,4000
18,0,2011,26082.0,4,1,7,14,1,2,0.998,1,3595.0,1475.0,1700.0,5.0,28.0,46.0,6200.0,85.0,3500
6,0,2013,54027.0,2,1,44,7,0,2,1.399,1,3795.0,1680.0,1427.0,5.0,45.0,68.0,4000.0,160.0,2000
18,0,2017,28317.6,5,1,31,14,0,2,0.796,1,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500
30,0,2013,48438.0,2,1,14,14,1,2,1.598,1,4384.0,1699.0,1466.0,5.0,55.0,103.0,4400.0,250.0,1500
25,4,2012,34155.0,5,0,11,14,2,2,6.5920000000000005,2,5569.0,1948.0,1550.0,5.0,82.5,570.0,5250.0,780.0,1500
20,4,2021,1863.0,2,0,15,14,0,2,2.9250000000000003,0,5207.0,2157.0,1823.0,7.0,90.0,326.0,3600.0,700.0,1200
26,1,2017,32576.418,5,0,45,1,0,2,1.798,1,4861.0,1864.0,1483.0,5.0,66.0,177.0,5100.0,250.0,1250
18,0,2017,18630.0,0,1,32,14,0,2,0.796,1,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500
28,0,2017,29182.032,5,1,24,14,0,2,1.199,1,3746.0,1647.0,1535.0,5.0,35.0,84.0,6000.0,114.0,3500
7,0,2016,33807.24,5,1,45,13,0,2,1.199,1,3955.0,1694.0,1544.0,5.0,40.0,89.0,6000.0,110.0,4800
17,3,2019,19872.0,2,0,20,1,0,2,2.157,0,4850.0,1960.0,1845.0,7.0,70.0,178.0,4000.0,420.0,1600
20,2,2015,63963.0,2,0,45,14,0,2,2.1430000000000002,0,4804.0,2141.0,1796.0,5.0,70.0,203.0,4200.0,500.0,1600
0,3,2020,17760.6,5,0,39,14,0,2,1.798,1,4701.0,1826.0,1427.0,5.0,63.0,170.0,3800.0,320.0,1400
12,3,2020,44712.0,2,0,10,14,0,2,2.199,1,5115.0,1985.0,1755.0,7.0,60.0,197.0,3800.0,440.0,1750
18,0,2016,40306.626,2,1,71,7,0,2,1.248,1,4296.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,200.0,1750
20,2,2016,49059.0,2,0,11,12,0,2,2.1430000000000002,0,4417.0,1804.0,1494.0,5.0,50.0,168.0,3400.0,350.0,1400
18,0,2017,39744.0,5,1,59,4,0,2,1.373,1,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,130.0,4000
8,0,2018,34776.0,5,1,27,7,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
17,1,2022,7452.0,2,1,15,14,0,2,2.179,2,4456.0,1820.0,1995.0,7.0,60.0,137.0,3750.0,319.0,1500
18,0,2018,42165.9,2,1,45,12,0,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
28,0,2018,29897.424,5,1,36,7,0,2,1.199,1,3992.0,1677.0,1537.0,5.0,35.0,84.0,6000.0,114.0,3500
1,4,2021,4409.1,2,0,11,9,0,2,1.995,2,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750
23,4,2022,5589.0,5,0,24,2,0,2,1.984,0,4696.0,1923.0,1624.0,5.0,65.0,248.0,5000.0,370.0,1600
18,0,2016,39744.0,5,1,59,13,0,2,0.998,1,3545.0,1490.0,1475.0,5.0,35.0,67.0,6000.0,90.0,3500
7,0,2016,23598.0,2,1,54,4,0,2,1.498,1,4440.0,1695.0,1495.0,5.0,40.0,99.0,3600.0,200.0,1750
29,1,2016,40564.341,2,1,54,14,0,2,2.494,2,4585.0,1765.0,1760.0,8.0,55.0,101.0,3600.0,200.0,1200
20,1,2014,49680.0,5,0,6,14,2,2,1.595,1,4292.0,1780.0,1433.0,4.0,50.0,121.0,5000.0,200.0,1250
18,1,2018,23034.753,2,1,30,12,0,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
30,1,2021,23119.829999999998,5,1,27,7,0,2,0.999,1,4390.0,1699.0,1467.0,5.0,55.0,109.0,5000.0,175.0,1750
18,0,2014,47268.036,5,0,45,12,0,2,0.998,1,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
7,0,2010,51765.939,5,1,45,14,0,2,1.799,1,4545.0,1750.0,1450.0,5.0,50.0,130.0,6300.0,171.62,4300
1,4,2018,23598.0,2,0,1,2,0,2,2.993,2,4899.0,2094.0,1464.0,5.0,65.0,258.0,4000.0,560.0,1500
8,0,2019,17388.0,0,1,15,14,0,2,1.086,1,3610.0,1645.0,1560.0,5.0,60.0,58.0,5500.0,84.0,4500
26,2,2018,8768.52,5,0,56,4,0,2,1.798,1,4861.0,1864.0,1483.0,5.0,66.0,177.0,5100.0,250.0,1250
8,0,2014,15525.0,5,1,42,14,0,2,0.8140000000000001,1,3495.0,1550.0,1500.0,5.0,32.0,55.0,5500.0,75.0,4000
15,2,2020,17750.664,5,0,27,1,0,2,1.451,1,4720.0,1835.0,1760.0,6.0,60.0,141.0,5000.0,250.0,1600
13,4,2017,31050.0,2,0,45,14,0,2,1.999,0,4360.0,2120.0,1635.0,5.0,57.0,177.0,4000.0,430.0,1750
18,0,2017,39247.2,0,1,55,7,0,2,0.998,1,3545.0,1490.0,1475.0,4.0,60.0,58.0,6000.0,78.0,3500
8,0,2014,34155.0,5,1,15,13,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
6,0,2019,44444.349,2,1,39,14,0,2,1.498,1,3886.0,1695.0,1525.0,5.0,40.0,99.0,3750.0,215.0,1750
8,0,2012,25585.2,5,1,45,13,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
17,0,2013,72657.0,2,1,32,14,0,2,2.179,2,4430.0,1817.0,1975.0,8.0,60.0,120.0,4000.0,290.0,1800
18,0,2014,40365.0,5,1,1,14,1,2,1.197,1,3995.0,1695.0,1555.0,5.0,42.0,85.0,6000.0,114.0,4000
1,4,2022,20493.0,2,0,11,14,0,2,1.995,0,4657.0,1881.0,1678.0,5.0,67.0,190.0,4000.0,400.0,1750
8,0,2011,13041.0,5,1,27,12,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
8,1,2020,14283.0,5,1,26,4,0,2,0.998,1,3995.0,1770.0,1605.0,5.0,45.0,118.0,6000.0,172.0,1500
18,0,2016,16367.697,5,1,6,7,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000
8,1,2018,20803.5,5,0,45,14,0,2,1.591,1,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,154.0,4850
28,0,2020,3678.183,2,1,59,14,0,0,1.248,1,3995.0,1706.0,1570.0,5.0,44.0,74.0,4000.0,190.0,1750
18,0,2015,44712.0,2,1,0,13,0,2,1.248,1,4265.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,200.0,1750
17,1,2018,33629.634,2,0,39,12,1,2,2.179,1,4585.0,1890.0,1785.0,7.0,70.0,153.0,3750.0,360.0,1750
31,2,2017,8694.0,2,0,15,2,0,2,1.984,1,4370.0,1783.0,1458.0,5.0,60.0,150.0,3500.0,350.0,1500
18,0,2021,22045.5,5,1,59,14,0,2,1.197,1,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,115.0,4000
8,1,2018,39123.0,2,1,15,14,0,2,1.3960000000000001,1,4270.0,1780.0,1630.0,5.0,60.0,89.0,4000.0,224.0,1500
18,0,2017,32811.156,2,1,1,2,0,2,1.598,1,4300.0,1765.0,1590.0,5.0,48.0,118.0,3750.0,320.0,1750
18,0,2017,31050.0,5,0,14,14,0,2,0.998,1,3715.0,1635.0,1565.0,5.0,35.0,67.0,6000.0,90.0,3500
8,0,2016,44782.794,2,1,30,14,0,2,1.3960000000000001,1,3985.0,1734.0,1505.0,5.0,45.0,89.0,4000.0,220.0,1500
18,0,2015,44712.0,0,1,20,13,1,2,0.796,1,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500
20,3,2019,14904.0,5,0,15,12,0,2,1.991,1,4424.0,1804.0,1494.0,5.0,50.0,181.0,5500.0,300.0,1200
0,1,2012,26082.0,2,0,58,4,0,2,1.968,1,4915.0,1874.0,1455.0,5.0,65.0,177.0,3750.0,380.0,1750
1,4,2018,17139.6,2,0,27,2,0,2,2.993,2,4899.0,2094.0,1464.0,5.0,65.0,258.0,4000.0,560.0,1500
18,0,2015,19251.0,5,1,54,14,0,2,0.998,1,3545.0,1490.0,1475.0,5.0,35.0,67.0,6000.0,90.0,3500
18,0,2018,19872.0,5,1,68,14,1,2,1.196,2,3675.0,1475.0,1800.0,7.0,40.0,73.0,6000.0,101.0,3000
29,2,2018,34155.0,2,1,56,5,0,2,2.3930000000000002,2,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,343.0,1400
14,4,2017,19287.639,5,0,6,3,0,2,2.494,2,4915.0,1820.0,1450.0,5.0,65.0,202.0,5700.0,213.0,4500
7,0,2016,44836.2,2,1,32,4,0,2,1.498,1,4440.0,1695.0,1495.0,5.0,40.0,99.0,3600.0,200.0,1750
28,0,2013,44712.0,2,1,1,14,1,2,2.179,2,4655.0,1965.0,1922.0,7.0,55.0,138.0,4000.0,320.0,1700
18,0,2016,47817.0,2,1,15,13,0,2,1.598,1,4300.0,1765.0,1590.0,5.0,48.0,118.0,3750.0,320.0,1750
7,1,2020,16454.637,5,1,36,14,1,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
8,0,2013,35397.0,5,0,32,14,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
18,0,2015,12482.1,5,0,56,12,0,2,0.998,1,3545.0,1490.0,1475.0,5.0,35.0,67.0,6000.0,90.0,3500
0,1,2010,41607.0,5,0,14,13,1,2,1.798,1,4701.0,1826.0,1427.0,5.0,63.0,170.0,3800.0,320.0,1400
17,2,2021,9004.5,2,1,27,7,0,2,2.184,0,3985.0,1820.0,1844.0,4.0,57.0,130.0,3750.0,300.0,1600
12,1,2021,18630.0,2,0,44,14,0,2,1.493,1,4315.0,1800.0,1645.0,5.0,50.0,113.0,4000.0,250.0,1500
20,4,2020,11799.0,5,0,11,14,0,2,2.996,0,4693.0,1810.0,1402.0,4.0,66.0,385.0,5500.0,520.0,2500
17,1,2016,68310.0,2,0,1,1,0,2,1.997,1,4585.0,1890.0,1785.0,7.0,70.0,138.0,3750.0,320.0,1600
17,0,2015,71625.519,2,1,1,14,1,2,1.493,2,3995.0,1835.0,1839.0,7.0,60.0,100.0,3750.0,240.0,1600
0,4,2020,11178.0,2,0,15,14,1,2,1.968,0,4663.0,1893.0,1659.0,5.0,70.0,188.0,3800.0,400.0,1750
17,2,2022,2794.5,2,0,40,1,0,2,2.184,0,3985.0,1820.0,1844.0,4.0,57.0,130.0,3750.0,300.0,1600
8,1,2017,30429.0,5,1,56,7,0,2,1.591,1,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,154.0,4850
20,4,2022,4347.0,2,0,39,2,0,2,1.95,0,4658.0,1890.0,1644.0,5.0,66.0,192.0,3800.0,400.0,1600
1,2,2015,48662.802,2,0,6,12,0,2,1.995,2,4624.0,2031.0,1429.0,5.0,60.0,184.0,4000.0,380.0,1750
17,2,2020,18630.0,2,0,6,2,0,2,2.184,0,3985.0,1820.0,1855.0,4.0,57.0,130.0,3750.0,300.0,1600
8,0,2015,36639.0,2,1,0,13,0,2,1.3960000000000001,1,3995.0,1760.0,1555.0,5.0,45.0,89.0,4000.0,220.0,1500
1,3,2018,30429.0,2,0,6,2,0,2,1.995,2,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750
20,3,2014,37578.573,2,0,45,13,0,1,2.997,0,4804.0,2141.0,1796.0,5.0,70.0,254.0,3600.0,619.0,1600
20,3,2019,35086.5,2,0,15,14,0,2,2.1430000000000002,1,4424.0,1804.0,1494.0,5.0,50.0,134.0,3600.0,300.0,1600
8,0,2013,44091.0,2,1,0,7,0,2,1.582,1,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
0,4,2016,54648.0,2,0,15,14,1,2,2.967,0,5052.0,1968.0,1740.0,7.0,75.0,245.0,2910.0,600.0,1500
8,0,2018,42228.0,2,1,32,7,0,2,1.3960000000000001,1,4270.0,1780.0,1630.0,5.0,60.0,89.0,4000.0,224.0,1500
18,0,2017,58887.567,2,1,29,10,0,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
18,0,2010,38502.0,5,1,7,4,0,2,0.998,1,3600.0,1475.0,1595.0,5.0,35.0,67.0,6200.0,90.0,3500
1,2,2017,13736.52,2,0,15,14,0,2,1.995,1,4439.0,1821.0,1612.0,5.0,51.0,188.0,4000.0,400.0,1750
1,4,2019,6831.0,2,0,15,1,0,2,1.995,2,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750
0,3,2017,36018.0,5,0,15,1,0,2,1.798,1,4933.0,1874.0,1455.0,5.0,75.0,190.0,4200.0,320.0,1400
18,1,2019,33889.212,2,1,29,14,0,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
7,0,2010,34776.0,5,0,15,5,0,2,1.497,1,4420.0,1695.0,1480.0,5.0,42.0,118.0,6600.0,146.0,4600
7,0,2011,55269.0,5,0,45,13,1,2,1.497,1,4420.0,1695.0,1480.0,5.0,42.0,118.0,6600.0,146.0,4600
26,0,2014,26082.0,2,0,10,3,0,2,1.498,1,4386.0,1699.0,1466.0,5.0,55.0,103.0,4400.0,250.0,1500
24,0,2017,3726.0,2,1,36,8,0,2,1.461,1,3805.0,1665.0,1525.0,5.0,41.0,63.0,4000.0,160.0,2000
7,0,2013,49369.5,2,1,56,13,0,2,1.498,1,3990.0,1680.0,1505.0,5.0,35.0,99.0,3600.0,200.0,1750
1,2,2015,50922.0,2,0,15,14,1,2,1.995,2,4633.0,1811.0,1429.0,5.0,57.0,188.0,4000.0,400.0,1750
29,3,2021,21255.588,2,1,68,14,0,2,2.3930000000000002,2,4735.0,1830.0,1795.0,8.0,55.0,148.0,3400.0,343.0,1400
18,0,2014,87768.414,2,1,56,14,1,2,1.248,1,3850.0,1695.0,1530.0,5.0,42.0,74.0,4000.0,190.0,2000
18,0,2018,31050.0,5,1,42,14,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000
22,0,2014,40365.0,2,1,1,4,0,2,1.461,1,4331.0,1822.0,1671.0,5.0,50.0,108.0,3900.0,248.0,2250
28,0,2018,12420.0,5,0,45,12,0,2,1.199,1,3746.0,1647.0,1535.0,5.0,35.0,84.0,6000.0,114.0,3500
18,0,2017,14904.0,5,1,54,13,0,2,0.998,1,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
18,0,2017,22356.0,5,0,15,13,0,2,1.197,1,3700.0,1690.0,1595.0,5.0,32.0,82.0,6000.0,113.0,4200
0,1,2013,72657.0,2,0,11,1,0,2,1.968,0,4385.0,1831.0,1608.0,5.0,64.0,174.0,4200.0,380.0,1750
30,1,2021,14904.0,5,1,41,14,0,2,0.999,1,3971.0,1682.0,1469.0,5.0,45.0,109.0,5000.0,175.0,1750
18,0,2017,50922.0,5,1,1,14,0,2,1.197,1,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,115.0,4000
8,1,2016,48438.0,2,1,6,1,0,2,1.582,1,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900
0,4,2017,27945.0,2,0,56,7,1,2,2.967,0,5052.0,1968.0,1740.0,7.0,75.0,245.0,2910.0,600.0,1500
8,1,2019,31050.0,5,0,15,14,0,2,1.591,1,4370.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,158.0,4200
16,2,2014,14904.0,2,0,40,12,1,2,1.496,1,3982.0,1727.0,1425.0,5.0,44.0,114.0,4000.0,270.0,1750
18,0,2009,47817.0,5,1,56,0,1,2,1.298,1,4160.0,1690.0,1530.0,5.0,43.0,87.0,6000.0,113.0,4500
8,0,2009,34155.0,5,1,39,14,0,2,1.197,1,3565.0,1595.0,1550.0,5.0,35.0,80.0,5200.0,111.0,4000
8,0,2018,40986.0,5,1,1,14,0,2,1.197,1,3995.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
18,0,2012,22977.0,5,1,36,12,0,2,0.998,1,3620.0,1475.0,1460.0,5.0,35.0,67.0,6200.0,90.0,3500
7,0,2012,49897.35,5,1,45,13,0,2,1.497,1,4440.0,1695.0,1485.0,5.0,42.0,116.0,6600.0,146.0,4800
20,1,2013,63342.0,2,0,30,14,0,2,2.1430000000000002,2,4596.0,1770.0,1447.0,5.0,66.0,170.0,4200.0,400.0,2800
18,0,2016,29932.2,5,1,14,13,1,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000
18,0,2015,34155.0,2,1,14,13,1,2,1.248,1,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,190.0,2000
14,4,2020,8694.0,3,0,15,2,0,2,2.487,1,4975.0,1865.0,1445.0,5.0,50.0,176.0,5700.0,221.0,3600
8,0,2020,15525.0,5,1,54,14,0,2,1.197,1,3995.0,1775.0,1505.0,5.0,37.0,82.0,6000.0,115.0,4200
30,1,2020,12497.004,5,1,6,12,0,2,0.999,1,3971.0,1682.0,1469.0,5.0,45.0,109.0,5000.0,175.0,1750
8,0,2015,34564.86,5,1,58,7,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
26,0,2015,58734.18,5,0,32,1,0,2,1.798,1,4659.0,1814.0,1476.0,5.0,50.0,177.0,4500.0,250.0,1250
20,2,2015,27945.0,5,0,45,14,1,2,1.991,1,4417.0,1804.0,1494.0,5.0,50.0,181.0,5500.0,300.0,1200
20,4,2019,6210.0,2,0,15,2,0,2,1.95,0,4658.0,1890.0,1644.0,5.0,66.0,192.0,3800.0,400.0,1600
18,0,2016,35397.0,2,1,39,14,0,2,1.248,1,4490.0,1730.0,1485.0,5.0,43.0,89.0,4000.0,200.0,1750
8,0,2021,27945.0,0,1,40,7,0,2,1.197,1,3805.0,1680.0,1520.0,5.0,60.0,68.0,6000.0,95.0,4000
18,0,2011,56102.382,0,1,3,14,1,2,0.796,1,3495.0,1475.0,1460.0,5.0,35.0,39.0,6200.0,54.0,3000
7,0,2022,621.0,5,1,15,14,0,2,1.199,1,3995.0,1695.0,1501.0,5.0,35.0,89.0,6000.0,110.0,4800
8,0,2011,83835.0,2,1,3,14,0,2,1.582,1,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
29,2,2014,76383.0,2,1,6,14,1,2,2.982,0,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400
17,0,2012,29516.751,2,1,6,14,0,2,2.179,0,4585.0,1890.0,1785.0,7.0,70.0,140.0,3750.0,330.0,2800
12,1,2019,49059.0,2,1,40,7,1,2,1.493,1,4315.0,1800.0,1645.0,5.0,50.0,113.0,4000.0,250.0,1500
17,0,2011,58995.0,2,1,10,14,0,2,2.179,2,4430.0,1817.0,1975.0,8.0,60.0,120.0,4000.0,290.0,1800
8,0,2011,32913.0,5,1,32,14,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
8,0,2020,18630.0,2,1,1,14,0,2,1.3960000000000001,1,3985.0,1734.0,1505.0,5.0,45.0,89.0,4000.0,220.0,1500
29,3,2017,40365.0,2,0,24,7,0,2,2.755,0,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,450.0,1600
8,1,2018,273240.0,2,0,15,7,0,2,1.582,1,4270.0,1780.0,1665.0,5.0,55.0,126.0,4000.0,260.0,1500
7,0,2016,39177.648,5,1,29,14,0,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
8,0,2008,38502.0,5,1,45,12,1,2,1.086,1,3565.0,1595.0,1550.0,5.0,35.0,67.0,5500.0,99.0,2800
1,4,2020,18009.0,2,0,15,2,0,2,2.993,0,4922.0,2004.0,1745.0,5.0,80.0,262.0,4000.0,620.0,1500
31,4,2020,1614.6,2,0,45,2,0,2,1.969,1,4963.0,1879.0,1443.0,5.0,55.0,187.0,4250.0,400.0,1750
8,0,2014,50301.0,2,1,39,14,0,2,1.12,1,3995.0,1660.0,1520.0,5.0,43.0,71.0,4000.0,180.0,1750
8,0,2011,45333.0,5,1,15,7,0,2,1.591,1,4370.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,158.0,4200
6,4,2019,21114.0,2,0,15,1,0,2,3.198,0,4892.0,1860.0,1837.0,7.0,80.0,197.0,3000.0,470.0,1750
8,0,2013,22742.883,5,1,74,13,0,2,1.591,1,4370.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,158.0,4200
8,1,2018,18630.0,5,0,15,1,0,2,1.591,1,4270.0,1780.0,1665.0,5.0,55.0,122.0,6400.0,151.0,4850
8,0,2011,39744.0,5,1,39,7,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
